Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1582799487.625919,10002829,5,0
2,Payment,1582799487.627009,10005482,0,0
1,NewOrder,1582799487.627009,10012835,3,0
2,Payment,1582799487.628093,10006829,9,0
1,NewOrder,1582799487.629175,10040446,5,0
2,Payment,1582799487.633519,10008575,0,0
1,NewOrder,1582799487.635692,10043336,9,0
1,NewOrder,1582799487.637831,10019949,7,0
2,Payment,1582799487.638912,10001680,6,0
1,NewOrder,1582799487.640016,10020216,4,0
1,NewOrder,1582799487.640017,10021778,3,0
1,NewOrder,1582799487.641100,10010065,6,0
1,NewOrder,1582799487.642185,10020888,1,0
1,NewOrder,1582799487.643266,10022986,0,0
2,Payment,1582799487.645447,10003820,8,0
2,Payment,1582799487.649786,10003962,8,0
2,Payment,1582799487.651912,10003506,6,0
1,NewOrder,1582799487.653000,10013021,8,0
2,Payment,1582799487.655200,10003924,6,0
1,NewOrder,1582799487.656286,10033569,2,0
1,NewOrder,1582799487.658454,10009679,7,0
3,OrderStatus,1582799487.659538,10001368,6,0
2,Payment,1582799487.660627,10003776,4,0
2,Payment,1582799487.661716,10003115,6,0
2,Payment,1582799487.662810,10003113,3,0
2,Payment,1582799487.663892,10003114,1,0
1,NewOrder,1582799487.664975,10013974,4,0
1,NewOrder,1582799487.664976,10016555,6,0
1,NewOrder,1582799487.666093,10017403,3,0
2,Payment,1582799487.667174,10003159,8,0
2,Payment,1582799487.668254,10008019,0,0
1,NewOrder,1582799487.669367,10021255,1,0
2,Payment,1582799487.670452,10002237,7,0
1,NewOrder,1582799487.671538,10020338,5,0
5,StockLevel,1582799487.672623,10003316,8,0
2,Payment,1582799487.673710,10003008,7,0
2,Payment,1582799487.677054,10004114,8,0
1,NewOrder,1582799487.677054,10042617,0,0
1,NewOrder,1582799487.678136,10017462,7,0
2,Payment,1582799487.679225,10005266,4,0
4,Delivery,1582799487.680312,10068015,9,0
1,NewOrder,1582799487.681398,10011189,8,0
4,Delivery,1582799487.682478,10034579,6,0
1,NewOrder,1582799487.683561,10019421,3,0
5,StockLevel,1582799487.686126,10003484,4,0
1,NewOrder,1582799487.690462,10011457,4,0
1,NewOrder,1582799487.691560,10022970,2,0
1,NewOrder,1582799487.692640,10020931,1,0
1,NewOrder,1582799487.693729,10042169,5,0
2,Payment,1582799487.694818,10001963,8,0
5,StockLevel,1582799487.695901,10005003,7,0
1,NewOrder,1582799487.696982,10013599,8,0
2,Payment,1582799487.701326,10006444,7,0
1,NewOrder,1582799487.702413,10022626,4,0
4,Delivery,1582799487.703500,10035366,3,0
1,NewOrder,1582799487.708915,10016236,7,0
1,NewOrder,1582799487.710003,10017289,8,0
1,NewOrder,1582799487.714352,10014548,1,0
2,Payment,1582799487.715452,10007700,2,0
2,Payment,1582799487.717619,10003570,6,0
1,NewOrder,1582799487.720858,10043722,0,0
3,OrderStatus,1582799487.721939,10001146,6,0
1,NewOrder,1582799487.723023,10013635,6,0
1,NewOrder,1582799487.724109,10030249,2,0
4,Delivery,1582799487.725197,10037783,4,0
4,Delivery,1582799487.726286,10034674,7,0
1,NewOrder,1582799487.728483,10013237,8,0
4,Delivery,1582799487.729570,10036369,1,0
2,Payment,1582799487.736129,10008579,5,0
2,Payment,1582799487.737220,10003648,6,0
1,NewOrder,1582799487.739390,10010137,3,0
2,Payment,1582799487.741564,10003468,6,0
3,OrderStatus,1582799487.742657,10001425,8,0
1,NewOrder,1582799487.744831,10010675,8,0
1,NewOrder,1582799487.745916,10037225,5,0
2,Payment,1582799487.747001,10002055,6,0
1,NewOrder,1582799487.748084,10050449,9,0
1,NewOrder,1582799487.749183,10015215,6,0
1,NewOrder,1582799487.750268,10013857,3,0
1,NewOrder,1582799487.754604,10022180,2,0
1,NewOrder,1582799487.756777,10009663,8,0
1,NewOrder,1582799487.761082,10015895,7,0
1,NewOrder,1582799487.763251,10020117,4,0
4,Delivery,1582799487.764333,10041143,3,0
2,Payment,1582799487.765419,10003258,6,0
2,Payment,1582799487.766506,10008131,0,0
1,NewOrder,1582799487.767608,10024961,1,0
3,OrderStatus,1582799487.768690,10000019,8,0
1,NewOrder,1582799487.769776,10011490,6,0
2,Payment,1582799487.770832,10002310,8,0
1,NewOrder,1582799487.772998,10035450,8,0
2,Payment,1582799487.775167,10006602,0,0
2,Payment,1582799487.777364,10004755,2,0
1,NewOrder,1582799487.778448,10008481,7,0
1,NewOrder,1582799487.781774,10018173,6,0
2,Payment,1582799487.782833,10003662,0,0
2,Payment,1582799487.783914,10008873,2,0
2,Payment,1582799487.784996,10002216,5,0
1,NewOrder,1582799487.784997,10028357,4,0
1,NewOrder,1582799487.787159,10019036,0,0
2,Payment,1582799487.788243,10002889,7,0
1,NewOrder,1582799487.789326,10008974,5,0
2,Payment,1582799487.791493,10003427,7,0
5,StockLevel,1582799487.792579,10015822,1,0
3,OrderStatus,1582799487.793663,10001639,2,0
1,NewOrder,1582799487.795834,10012616,7,0
1,NewOrder,1582799487.796919,10009781,2,0
2,Payment,1582799487.799081,10003394,5,0
2,Payment,1582799487.800164,10007223,9,0
1,NewOrder,1582799487.801245,10007093,6,0
2,Payment,1582799487.803418,10005228,5,0
1,NewOrder,1582799487.805633,10014886,3,0
5,StockLevel,1582799487.806718,10005729,0,0
2,Payment,1582799487.807814,10002286,2,0
2,Payment,1582799487.808899,10008378,9,0
4,Delivery,1582799487.809983,10032047,6,0
2,Payment,1582799487.809984,10006524,1,0
1,NewOrder,1582799487.811065,10028127,8,0
2,Payment,1582799487.812147,10001206,7,0
1,NewOrder,1582799487.813241,10018626,5,0
2,Payment,1582799487.814328,9999572,2,0
2,Payment,1582799487.815416,10001733,0,0
2,Payment,1582799487.816500,10002294,7,0
2,Payment,1582799487.817582,10004126,4,0
2,Payment,1582799487.818666,9998967,2,0
2,Payment,1582799487.819746,10003908,1,0
1,NewOrder,1582799487.820831,10021498,0,0
1,NewOrder,1582799487.821914,10015755,9,0
1,NewOrder,1582799487.823007,10006150,2,0
1,NewOrder,1582799487.823008,10007455,7,0
1,NewOrder,1582799487.824095,10019898,3,0
2,Payment,1582799487.825177,10005169,4,0
1,NewOrder,1582799487.826263,10034748,1,0
2,Payment,1582799487.829512,10004068,2,0
1,NewOrder,1582799487.831683,10034997,4,0
2,Payment,1582799487.832809,10001956,7,0
1,NewOrder,1582799487.833912,10021916,5,0
1,NewOrder,1582799487.834992,10020799,2,0
2,Payment,1582799487.834992,10003713,7,0
1,NewOrder,1582799487.837151,10022747,9,0
2,Payment,1582799487.838234,10004826,7,0
1,NewOrder,1582799487.839313,10013367,8,0
2,Payment,1582799487.842605,10004390,6,0
1,NewOrder,1582799487.843723,10031735,0,0
2,Payment,1582799487.844811,10002563,7,0
1,NewOrder,1582799487.845895,10015200,3,0
1,NewOrder,1582799487.846979,10013415,6,0
2,Payment,1582799487.848060,10003928,7,0
1,NewOrder,1582799487.852448,10009615,7,0
2,Payment,1582799487.853535,10003462,8,0
1,NewOrder,1582799487.856789,10013747,2,0
1,NewOrder,1582799487.857832,10014837,5,0
1,NewOrder,1582799487.858914,10010441,8,0
2,Payment,1582799487.859997,10005267,9,0
1,NewOrder,1582799487.861078,10023527,6,0
2,Payment,1582799487.862163,10007473,1,0
2,Payment,1582799487.863250,10004055,3,0
1,NewOrder,1582799487.864335,10009354,7,0
3,OrderStatus,1582799487.865419,10003116,9,0
2,Payment,1582799487.866505,10007890,4,0
1,NewOrder,1582799487.867589,10015615,3,0
2,Payment,1582799487.868672,10004764,9,0
1,NewOrder,1582799487.870827,10021281,8,0
2,Payment,1582799487.871906,10008009,1,0
1,NewOrder,1582799487.872986,10017255,2,0
2,Payment,1582799487.872987,10007335,5,0
1,NewOrder,1582799487.874074,10015512,9,0
2,Payment,1582799487.875155,10002262,7,0
2,Payment,1582799487.876238,10007465,4,0
1,NewOrder,1582799487.877318,10020695,0,0
2,Payment,1582799487.878401,10003510,7,0
1,NewOrder,1582799487.880566,10040863,1,0
1,NewOrder,1582799487.881649,10039550,5,0
2,Payment,1582799487.882731,10003205,7,0
5,StockLevel,1582799487.883825,10004960,3,0
1,NewOrder,1582799487.884911,10020185,4,0
1,NewOrder,1582799487.885992,10021815,6,0
1,NewOrder,1582799487.885993,10018957,7,0
1,NewOrder,1582799487.889270,10040034,3,0
1,NewOrder,1582799487.890352,10015550,9,0
2,Payment,1582799487.891432,10003936,2,0
2,Payment,1582799487.892518,10003794,8,0
1,NewOrder,1582799487.895775,10030842,2,0
2,Payment,1582799487.896834,10003913,8,0
2,Payment,1582799487.899000,10003413,0,0
5,StockLevel,1582799487.901165,10005723,8,0
3,OrderStatus,1582799487.903336,10001217,0,0
2,Payment,1582799487.905513,10007739,0,0
2,Payment,1582799487.906629,10001072,7,0
1,NewOrder,1582799487.907715,10019041,4,0
2,Payment,1582799487.908811,10001567,9,0
2,Payment,1582799487.909916,10000881,8,0
2,Payment,1582799487.910999,9999579,7,0
2,Payment,1582799487.911000,10007162,6,0
2,Payment,1582799487.912082,10002310,9,0
2,Payment,1582799487.913165,10000182,7,0
4,Delivery,1582799487.914247,10031900,8,0
2,Payment,1582799487.915327,10006431,0,0
2,Payment,1582799487.916407,9999764,7,0
2,Payment,1582799487.917490,10000723,9,0
1,NewOrder,1582799487.918575,10011835,7,0
1,NewOrder,1582799487.919666,10033581,6,0
2,Payment,1582799487.920753,10001245,9,0
2,Payment,1582799487.921834,10003032,5,0
1,NewOrder,1582799487.922927,10018182,1,0
2,Payment,1582799487.922929,10008407,0,0
1,NewOrder,1582799487.924009,10008335,9,0
4,Delivery,1582799487.925098,10039243,5,0
1,NewOrder,1582799487.926179,10018314,2,0
2,Payment,1582799487.927262,10006959,4,0
1,NewOrder,1582799487.930525,10019618,3,0
1,NewOrder,1582799487.931605,10019122,7,0
2,Payment,1582799487.932687,10008621,0,0
2,Payment,1582799487.933769,10003509,9,0
2,Payment,1582799487.934834,10009524,4,0
2,Payment,1582799487.937004,10004777,9,0
1,NewOrder,1582799487.941373,10042201,1,0
2,Payment,1582799487.942485,10006651,0,0
2,Payment,1582799487.943575,10002755,9,0
2,Payment,1582799487.945748,10003012,4,0
1,NewOrder,1582799487.946833,10028280,2,0
1,NewOrder,1582799487.947918,10018589,8,0
2,Payment,1582799487.949004,10000945,9,0
1,NewOrder,1582799487.949005,10021868,4,0
1,NewOrder,1582799487.950087,10023099,0,0
1,NewOrder,1582799487.951176,10013156,9,0
1,NewOrder,1582799487.952262,10023233,3,0
2,Payment,1582799487.953346,10005185,7,0
2,Payment,1582799487.954431,10003120,6,0
2,Payment,1582799487.958831,10002918,6,0
4,Delivery,1582799487.959914,10073793,7,0
1,NewOrder,1582799487.962160,10012914,6,0
2,Payment,1582799487.964318,10004296,9,0
1,NewOrder,1582799487.965407,10017039,5,0
2,Payment,1582799487.966493,10004024,8,0
1,NewOrder,1582799487.968661,10014447,9,0
2,Payment,1582799487.970830,10003571,8,0
1,NewOrder,1582799487.971907,10025808,4,0
2,Payment,1582799487.974080,10006422,0,0
1,NewOrder,1582799487.975164,10016331,8,0
2,Payment,1582799487.976245,10002877,6,0
1,NewOrder,1582799487.977326,10035075,2,0
2,Payment,1582799487.978408,10001625,3,0
1,NewOrder,1582799487.979503,10010391,6,0
2,Payment,1582799487.980590,10004120,3,0
2,Payment,1582799487.981679,10005343,0,0
1,NewOrder,1582799487.982767,10013747,5,0
1,NewOrder,1582799487.983832,10016952,9,0
4,Delivery,1582799487.984915,10065254,1,0
1,NewOrder,1582799487.985999,10011563,3,0
2,Payment,1582799487.987082,10005040,0,0
1,NewOrder,1582799487.990369,10015296,6,0
2,Payment,1582799487.992543,10003918,8,0
1,NewOrder,1582799487.993623,10034752,0,0
2,Payment,1582799487.996830,10004098,8,0
2,Payment,1582799487.997913,10003275,5,0
2,Payment,1582799487.998995,10003359,3,0
1,NewOrder,1582799487.998995,10009588,4,0
2,Payment,1582799488.000077,10005090,9,0
1,NewOrder,1582799488.001159,10010098,8,0
2,Payment,1582799488.002244,10003376,5,0
2,Payment,1582799488.003332,10003712,3,0
2,Payment,1582799488.005502,10003784,9,0
1,NewOrder,1582799488.006588,10010453,5,0
2,Payment,1582799488.007674,10001883,6,0
2,Payment,1582799488.008766,10002986,3,0
1,NewOrder,1582799488.009851,10037619,4,0
1,NewOrder,1582799488.010929,10018402,9,0
1,NewOrder,1582799488.010932,10020677,6,0
4,Delivery,1582799488.012013,10057490,8,0
1,NewOrder,1582799488.013096,10032781,3,0
2,Payment,1582799488.014175,10003895,2,0
2,Payment,1582799488.017424,10004930,5,0
2,Payment,1582799488.018506,10003855,2,0
1,NewOrder,1582799488.022828,10012962,5,0
2,Payment,1582799488.023910,10002203,2,0
2,Payment,1582799488.026077,10003282,2,0
1,NewOrder,1582799488.028242,10038897,0,0
2,Payment,1582799488.029327,10003978,9,0
2,Payment,1582799488.030407,10001761,2,0
2,Payment,1582799488.032578,10002807,6,0
4,Delivery,1582799488.033660,10029233,2,0
2,Payment,1582799488.034745,10002488,9,0
1,NewOrder,1582799488.035858,10021433,7,0
2,Payment,1582799488.036939,10001904,6,0
1,NewOrder,1582799488.036940,10013480,5,0
2,Payment,1582799488.038018,10004255,9,0
1,NewOrder,1582799488.039100,10009019,6,0
1,NewOrder,1582799488.042347,10019955,9,0
2,Payment,1582799488.046691,10008507,3,0
2,Payment,1582799488.048833,10008157,4,0
1,NewOrder,1582799488.049916,10017007,6,0
2,Payment,1582799488.050996,10003977,1,0
4,Delivery,1582799488.050997,10038528,5,0
2,Payment,1582799488.055346,10004667,1,0
2,Payment,1582799488.056434,10007997,3,0
2,Payment,1582799488.057520,10009704,4,0
2,Payment,1582799488.058602,10002423,7,0
2,Payment,1582799488.060766,10004176,1,0
2,Payment,1582799488.061831,10002736,7,0
1,NewOrder,1582799488.063997,10017652,9,0
1,NewOrder,1582799488.063998,10013537,2,0
2,Payment,1582799488.065079,10008981,3,0
4,Delivery,1582799488.066164,10045089,7,0
3,OrderStatus,1582799488.067247,10000671,1,0
2,Payment,1582799488.068331,10002928,6,0
4,Delivery,1582799488.069410,10063760,0,0
1,NewOrder,1582799488.070493,10032912,4,0
2,Payment,1582799488.071572,10001632,1,0
1,NewOrder,1582799488.072652,10033928,8,0
2,Payment,1582799488.073733,10001520,6,0
1,NewOrder,1582799488.074826,10021019,1,0
2,Payment,1582799488.075906,10008390,3,0
1,NewOrder,1582799488.076990,10007819,6,0
1,NewOrder,1582799488.078075,10012589,2,0
2,Payment,1582799488.082420,10003505,9,0
2,Payment,1582799488.084648,10009340,3,0
1,NewOrder,1582799488.085734,10022863,6,0
1,NewOrder,1582799488.086829,10027015,9,0
1,NewOrder,1582799488.090096,10020046,5,0
2,Payment,1582799488.091179,10003402,2,0
1,NewOrder,1582799488.094425,10014055,3,0
2,Payment,1582799488.095507,10005424,2,0
2,Payment,1582799488.096587,10006181,1,0
2,Payment,1582799488.101997,10002914,2,0
2,Payment,1582799488.103079,10008577,1,0
5,StockLevel,1582799488.104187,10006090,4,0
1,NewOrder,1582799488.105269,10016184,2,0
2,Payment,1582799488.107433,10002801,8,0
2,Payment,1582799488.108517,10004096,3,0
2,Payment,1582799488.109594,10004195,6,0
2,Payment,1582799488.110677,10003475,5,0
2,Payment,1582799488.111758,10005912,8,0
2,Payment,1582799488.112839,10002619,4,0
1,NewOrder,1582799488.113919,10022798,7,0
1,NewOrder,1582799488.115003,10031522,1,0
3,OrderStatus,1582799488.115004,10000164,3,0
2,Payment,1582799488.116083,10002801,6,0
2,Payment,1582799488.117162,10001595,9,0
1,NewOrder,1582799488.118244,10014389,5,0
4,Delivery,1582799488.119325,10052404,3,0
2,Payment,1582799488.120406,9999665,4,0
1,NewOrder,1582799488.121494,10017237,8,0
2,Payment,1582799488.122575,10000607,9,0
2,Payment,1582799488.123666,10002897,6,0
3,OrderStatus,1582799488.124750,9998156,4,0
1,NewOrder,1582799488.125835,10004631,2,0
5,StockLevel,1582799488.126919,10001933,4,0
1,NewOrder,1582799488.128000,10025532,9,0
1,NewOrder,1582799488.128000,10018355,6,0
2,Payment,1582799488.129081,10004062,4,0
1,NewOrder,1582799488.131234,10005145,2,0
1,NewOrder,1582799488.133395,10015311,5,0
2,Payment,1582799488.134474,10003234,4,0
2,Payment,1582799488.135559,10006060,0,0
1,NewOrder,1582799488.136644,10011956,2,0
2,Payment,1582799488.137732,10003294,7,0
1,NewOrder,1582799488.138830,10025094,4,0
2,Payment,1582799488.139911,10008474,8,0
2,Payment,1582799488.142074,10005766,7,0
2,Payment,1582799488.143158,10005175,0,0
2,Payment,1582799488.147531,10003427,6,0
2,Payment,1582799488.148612,10002474,1,0
2,Payment,1582799488.149696,10006670,7,0
2,Payment,1582799488.150781,10001977,0,0
1,NewOrder,1582799488.151865,10027868,8,0
2,Payment,1582799488.152944,9999701,2,0
1,NewOrder,1582799488.152945,10025991,5,0
2,Payment,1582799488.154061,10001016,6,0
1,NewOrder,1582799488.155142,10018305,1,0
2,Payment,1582799488.156229,9999459,2,0
1,NewOrder,1582799488.157310,10011162,0,0
2,Payment,1582799488.158395,10002965,9,0
2,Payment,1582799488.159477,9999637,6,0
1,NewOrder,1582799488.160561,10002200,2,0
1,NewOrder,1582799488.161646,10019473,7,0
2,Payment,1582799488.162731,10000169,6,0
4,Delivery,1582799488.163827,10048968,9,0
1,NewOrder,1582799488.164910,10014482,2,0
3,OrderStatus,1582799488.166018,9999401,6,0
1,NewOrder,1582799488.166019,10018976,4,0
2,Payment,1582799488.167098,10003053,6,0
2,Payment,1582799488.168176,10004819,0,0
5,StockLevel,1582799488.171433,10006067,6,0
1,NewOrder,1582799488.172518,10037179,3,0
2,Payment,1582799488.173598,10002956,0,0
1,NewOrder,1582799488.174679,10030154,1,0
2,Payment,1582799488.177908,10002077,0,0
1,NewOrder,1582799488.178988,10012103,6,0
1,NewOrder,1582799488.178989,10031875,5,0
2,Payment,1582799488.180068,10003094,2,0
1,NewOrder,1582799488.181148,10014591,8,0
4,Delivery,1582799488.182258,10035492,0,0
1,NewOrder,1582799488.183338,10029396,7,0
1,NewOrder,1582799488.184438,10008006,2,0
1,NewOrder,1582799488.185519,10018258,4,0
2,Payment,1582799488.191997,10003073,6,0
2,Payment,1582799488.191998,10003112,2,0
2,Payment,1582799488.195277,10004085,6,0
2,Payment,1582799488.196359,10001204,2,0
1,NewOrder,1582799488.197441,10020793,8,0
1,NewOrder,1582799488.198548,10007919,2,0
1,NewOrder,1582799488.200746,10018105,6,0
2,Payment,1582799488.203998,10010249,4,0
1,NewOrder,1582799488.205080,10023412,1,0
3,OrderStatus,1582799488.206186,10002954,2,0
1,NewOrder,1582799488.209435,10009128,2,0
2,Payment,1582799488.210513,10003793,3,0
1,NewOrder,1582799488.211629,10014543,5,0
1,NewOrder,1582799488.213809,10017004,7,0
2,Payment,1582799488.214891,10007222,9,0
1,NewOrder,1582799488.215971,10041686,4,0
1,NewOrder,1582799488.215972,10011090,3,0
1,NewOrder,1582799488.218138,10017477,0,0
2,Payment,1582799488.219220,10009963,8,0
1,NewOrder,1582799488.220304,10019514,2,0
1,NewOrder,1582799488.221386,10024016,6,0
1,NewOrder,1582799488.222466,10013153,9,0
2,Payment,1582799488.226808,10007671,5,0
1,NewOrder,1582799488.228971,10012163,3,0
1,NewOrder,1582799488.228972,10012599,1,0
1,NewOrder,1582799488.230054,10041490,8,0
2,Payment,1582799488.231137,10004432,7,0
1,NewOrder,1582799488.235501,10029812,5,0
2,Payment,1582799488.236582,10003215,7,0
2,Payment,1582799488.237668,10002190,0,0
3,OrderStatus,1582799488.238751,9999040,9,0
1,NewOrder,1582799488.239831,10043427,9,0
2,Payment,1582799488.240912,10003184,7,0
2,Payment,1582799488.241993,10003420,2,0
2,Payment,1582799488.241994,10002498,0,0
1,NewOrder,1582799488.243134,10021075,3,0
2,Payment,1582799488.244220,10001769,1,0
2,Payment,1582799488.245305,10003446,7,0
3,OrderStatus,1582799488.246384,10000790,0,0
2,Payment,1582799488.247466,10002616,6,0
1,NewOrder,1582799488.248558,10016012,2,0
1,NewOrder,1582799488.249640,10012442,1,0
2,Payment,1582799488.250719,10001422,0,0
1,NewOrder,1582799488.251808,10009228,7,0
1,NewOrder,1582799488.252885,10016496,6,0
4,Delivery,1582799488.253968,10037200,0,0
1,NewOrder,1582799488.258300,10027897,4,0
2,Payment,1582799488.261642,10003605,7,0
3,OrderStatus,1582799488.262725,10001432,1,0
2,Payment,1582799488.264899,10003833,1,0
4,Delivery,1582799488.265980,10041301,3,0
1,NewOrder,1582799488.265981,10012590,2,0
1,NewOrder,1582799488.267062,10016473,7,0
2,Payment,1582799488.268142,10006511,5,0
2,Payment,1582799488.269229,10004657,1,0
5,StockLevel,1582799488.270311,10004133,6,0
1,NewOrder,1582799488.272480,10030667,8,0
2,Payment,1582799488.274648,10004102,1,0
1,NewOrder,1582799488.275788,10007845,6,0
4,Delivery,1582799488.276943,10056932,5,0
2,Payment,1582799488.279122,10003144,2,0
2,Payment,1582799488.280211,10002734,1,0
1,NewOrder,1582799488.282400,10018440,2,0
2,Payment,1582799488.283484,10004191,1,0
1,NewOrder,1582799488.284565,10017819,9,0
3,OrderStatus,1582799488.285649,10000002,7,0
2,Payment,1582799488.286732,10000850,6,0
2,Payment,1582799488.287827,10002217,7,0
1,NewOrder,1582799488.288907,10040662,4,0
2,Payment,1582799488.289989,10001606,6,0
1,NewOrder,1582799488.289990,10021190,1,0
2,Payment,1582799488.291071,10003283,7,0
1,NewOrder,1582799488.292203,10016965,0,0
2,Payment,1582799488.293282,10002611,6,0
1,NewOrder,1582799488.294365,10015846,7,0
2,Payment,1582799488.296529,10004174,6,0
1,NewOrder,1582799488.300955,10020460,6,0
2,Payment,1582799488.302036,10006070,2,0
2,Payment,1582799488.303126,10003977,9,0
1,NewOrder,1582799488.304206,10018218,8,0
1,NewOrder,1582799488.307463,10020165,9,0
